id,offerer,recipient,transactionHash,blockNumber
0x0054109d6a9e055d20828bd9ce852388e5bab32730c436d8eca78361b089199b-77,0xcd3bc68c62ecacc23a147275955f780938c0def7,0x20f7d77f9e84e068c25e6444255fa5cf7b68c576,0x0054109d6a9e055d20828bd9ce852388e5bab32730c436d8eca78361b089199b,14993292
0x00544e5defe69207fa07d989069729e0e7604d964a233b4ca64be3311b122089-106,0xae83e14eb67a03bcc10ae1e9a3f156d0ad7ad30c,0xc567389fe229fa746efecaeed89357b26a2ed692,0x00544e5defe69207fa07d989069729e0e7604d964a233b4ca64be3311b122089,14973331
0x00549594f87da6d5ba05ebc7f8d16a5394f82535dc550564fd1ccdd4ed76e408-380,0x2a3f3869feb04446883eafc567b58803099458bb,0xd8b07bc1bc3bae553bca5e94e99935dc12df24ff,0x00549594f87da6d5ba05ebc7f8d16a5394f82535dc550564fd1ccdd4ed76e408,15022266
0x00549594f87da6d5ba05ebc7f8d16a5394f82535dc550564fd1ccdd4ed76e408-381,0xc4aa61d4e2405777b9acab9f3d1d95b45390562b,0xd8b07bc1bc3bae553bca5e94e99935dc12df24ff,0x00549594f87da6d5ba05ebc7f8d16a5394f82535dc550564fd1ccdd4ed76e408,15022266
0x00549594f87da6d5ba05ebc7f8d16a5394f82535dc550564fd1ccdd4ed76e408-382,0x28d6d307aa1f3da669aa0aaed45ead4117866a16,0xd8b07bc1bc3bae553bca5e94e99935dc12df24ff,0x00549594f87da6d5ba05ebc7f8d16a5394f82535dc550564fd1ccdd4ed76e408,15022266
0x00549594f87da6d5ba05ebc7f8d16a5394f82535dc550564fd1ccdd4ed76e408-383,0x8524915f14e267c1786d7b89768428553e7674dc,0xd8b07bc1bc3bae553bca5e94e99935dc12df24ff,0x00549594f87da6d5ba05ebc7f8d16a5394f82535dc550564fd1ccdd4ed76e408,15022266
0x0054aedd2f9e35adb7df706a96489e9af99e6f6a9cd3326848f588bb4c212e56-139,0x5b4e8b50c000035e38e37db22675f6ccd3e87bb5,0x1e2a2f3c608fcdece22e18cc60db2ed5c0d67cd7,0x0054aedd2f9e35adb7df706a96489e9af99e6f6a9cd3326848f588bb4c212e56,14967633
0x00550e7a79d1f77a9bf5ab49b6c8a5745d1fce67926595ff78ec0e57a239b9fc-219,0x7ec34731f6a232527537405a1da957e1fd4c5c92,0x0915adea7c88c305dd58ae629e91b3f852a9592d,0x00550e7a79d1f77a9bf5ab49b6c8a5745d1fce67926595ff78ec0e57a239b9fc,14989947
0x005516e790d0263396ee6e92cd80a6373f119047c3a7a78bf95b667eb158fcb3-470,0x66254959a8e1446fc4d71320e698b6881ea62f60,0xe28d0fceb3d18bdc27f61e8ff7b59e9faea50a2e,0x005516e790d0263396ee6e92cd80a6373f119047c3a7a78bf95b667eb158fcb3,14997558
0x005525acebfe886491c3c077d4821ec359110f1959a9e1dd95fe83db297b68b4-37,0xfd906f6596f298e22ef37bb528a34f1dece1c8e2,0xa4e60abe0c20d1c6e14556d340cf36868407dabd,0x005525acebfe886491c3c077d4821ec359110f1959a9e1dd95fe83db297b68b4,14998735
0x005536ead2b7e342a71da43fc961cd3b012c2d0ec79f5f56448c07e30339bca0-142,0x3b8cfbe1b01e84725e328f577b7fa658174053fb,0xf4ae92d4e484c7916cd351c6031abbb05a0e3a6c,0x005536ead2b7e342a71da43fc961cd3b012c2d0ec79f5f56448c07e30339bca0,14985768
0x00555df19c8ebb4c1ad87de95f9df17bff10b6c35606b93d947f485b4c07f61b-419,0xf2a181a78c60cabb5466af35f58a07b76f6cf70b,0xb2f8608c8d0adc5d323df22c99af9a3674ef0ad6,0x00555df19c8ebb4c1ad87de95f9df17bff10b6c35606b93d947f485b4c07f61b,14990166
0x00557ca9a2828b82ebb9b7ed317caff6b61741fba0dfa63dede869a4be3061c0-32,0xe9fdb161eab03f7d291c17234d8b9a10c628878b,0x4eed487b3fce545e41336cd0f6cc59e9bfcb9627,0x00557ca9a2828b82ebb9b7ed317caff6b61741fba0dfa63dede869a4be3061c0,15000030
0x005594995cec1c890153a1d060aab7c405abe0cbfadd314c27fe6f85998c23be-220,0x30f0ae922ed25bf57d3aa250fbb251fa5eebdf45,0xd7efae6e8e0556ebb5e77a499a34fce6a4d8c722,0x005594995cec1c890153a1d060aab7c405abe0cbfadd314c27fe6f85998c23be,15016254
0x0055d2123b145e8a8596ea79b870b72c81f07fd08654497e88362bca49d46d87-189,0x701726284c6125bed326e5e34ef40bdd3b0b26b8,0x793089c3170c6968a7ea0ca42b3e58a12c3f7c22,0x0055d2123b145e8a8596ea79b870b72c81f07fd08654497e88362bca49d46d87,14982889
0x00560e66d86fe7a9c66da6dd2f75880fabddce1cb37f59804bb8b34e901c91c4-113,0xcb43971645190ca9181f26e4f40eade20d51f39f,0x1c5236df0243041c2edb2def017a24daf1fe344d,0x00560e66d86fe7a9c66da6dd2f75880fabddce1cb37f59804bb8b34e901c91c4,15003501
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-343,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-344,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-345,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-346,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-347,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-348,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-349,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-350,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-351,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-352,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-353,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-354,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-355,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-356,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-357,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-358,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-359,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-360,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-361,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-362,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-363,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-364,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-365,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-366,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-367,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-368,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-369,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-370,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-371,0xf2659a2b2b928a0555bf1596ebf2c30aa4b34a31,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-372,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-373,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-374,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-375,0xea8dc20d2b2934ebcffd81a2f655e385d8827288,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8-376,0xf2659a2b2b928a0555bf1596ebf2c30aa4b34a31,0x9bfe3e2206d5d11997ed7521bb0f325a86f172d0,0x00569f5afc870f84595ad3871b2349626a8584ae0e8c91bcff528d88c1b956b8,14984737
0x0056e630e3978b0861e4411c90614a3312bda7ca89fa2111aa52b6970f1aad87-271,0x71651f0053c3c4ef3658809e9898c649a1b67aeb,0xf6158e06d58e36e6a0998185831e2834ebceca74,0x0056e630e3978b0861e4411c90614a3312bda7ca89fa2111aa52b6970f1aad87,14971750
0x00570d1e0c13d7b008414ae670a7d0873ecb2243d9c293b971624831a588d5e9-219,0xb7e1789d7dcc6e0e40b35796fff1516ce9d794fd,0xbeaa14ebc4c7e40febc408f7eb85dafbbfca05c0,0x00570d1e0c13d7b008414ae670a7d0873ecb2243d9c293b971624831a588d5e9,15014338
0x005721ea0ff9aca0b7d36d19c92697a953df5210ff4147653237c704a5985348-132,0xf241a00b88e8f672bf89f5b64793c6b8fc5a0083,0x1e92c7b70bb5f0298f7ceb32a7b9c72a4dcb69fb,0x005721ea0ff9aca0b7d36d19c92697a953df5210ff4147653237c704a5985348,15006303
0x0057996dda7bec8531fa6ee67bb4a9fa8b5d672861eb331e6ed5ce59b45b02a0-15,0x5265dcfe39e41779eaee9ca59a37bc69782186f9,0xa0ea6b22fa5e1fbddf047e0963e85ecf4560bf7f,0x0057996dda7bec8531fa6ee67bb4a9fa8b5d672861eb331e6ed5ce59b45b02a0,14985003
0x0057a3ce2dbdcb1c6477bfb428e0dea15ab00ff3b74e6d524900382d547f98f6-368,0x68786b01fa9f717ebaefbdb448101ca22d0a89d7,0x7db21f88413ab4c1652b4a34c0f954e4a128ff2a,0x0057a3ce2dbdcb1c6477bfb428e0dea15ab00ff3b74e6d524900382d547f98f6,14995696
0x0057a8825b164106f5a580e76c15503f20d7b4d70cdd40cac777c9a293526aa8-209,0x8a3ac0a8b6e9acfd452eb53b88044efd788179da,0x0000000000000000000000000000000000000000,0x0057a8825b164106f5a580e76c15503f20d7b4d70cdd40cac777c9a293526aa8,14970399
0x0057a8825b164106f5a580e76c15503f20d7b4d70cdd40cac777c9a293526aa8-210,0x949ae9a0d7bcc65cc01003ae0387624209763290,0x0000000000000000000000000000000000000000,0x0057a8825b164106f5a580e76c15503f20d7b4d70cdd40cac777c9a293526aa8,14970399
0x0057cc532dbfb95ba78b6f5cc50a84b5631166303387313a0fb68e15767a60b4-420,0x95176bebc50e5b3360c28334fae95aac00f3bb50,0x7d81d96b700c34cc166b997d6fcd7b414a1869b6,0x0057cc532dbfb95ba78b6f5cc50a84b5631166303387313a0fb68e15767a60b4,14968488
0x0057d9ae450e5a00cc075d01893ba2a06e38f0fd67c27417c48f547d097fe5a7-108,0xdfb2ab8bc61285ef9b838bd2a63acfb4574ae6c2,0x0a3f708a6885ea741ee33af8034c85722a0d5c8a,0x0057d9ae450e5a00cc075d01893ba2a06e38f0fd67c27417c48f547d097fe5a7,14967563
0x005816edaf1c94158a76dd34e990c16f78d2892d4dba18c3fa3a1d17356d9604-352,0xcaa679199034e2c193f3b9a89505e98f2e467e23,0x56765c1656495f2e5143bc8531e0adea42664e22,0x005816edaf1c94158a76dd34e990c16f78d2892d4dba18c3fa3a1d17356d9604,14970730
0x0058481cbd79f266c9208fb1abe223430b2889db82adccebb9e132ae9675d2c2-59,0xd25469a1d8789266574f04ac424f72db4a4f648a,0x9dcf33d6be32ecf8846f05c4407781bce8e59a89,0x0058481cbd79f266c9208fb1abe223430b2889db82adccebb9e132ae9675d2c2,15016399
0x0058481cbd79f266c9208fb1abe223430b2889db82adccebb9e132ae9675d2c2-60,0x939c7466fbf91865528f11a39ce4f5f76ee593a4,0x9dcf33d6be32ecf8846f05c4407781bce8e59a89,0x0058481cbd79f266c9208fb1abe223430b2889db82adccebb9e132ae9675d2c2,15016399
0x0058481cbd79f266c9208fb1abe223430b2889db82adccebb9e132ae9675d2c2-61,0x41e4c6db0baf2081a70cc6e943a54eb683c0a9ae,0x9dcf33d6be32ecf8846f05c4407781bce8e59a89,0x0058481cbd79f266c9208fb1abe223430b2889db82adccebb9e132ae9675d2c2,15016399
0x0058528fc04b43ea2e8f5c415c25d37b8ea1e1a90837bd654f502b40efd63df0-184,0x310bd99d1c4b6d6f96e1db009152e0d998769d0d,0x04f6d57bbc96c8e97d1cf6e31492976065c6dfdc,0x0058528fc04b43ea2e8f5c415c25d37b8ea1e1a90837bd654f502b40efd63df0,14998067
0x00586aa6379d8a8dd692819d6c3e8eae12264b79eb4d896aea6ed5868c0f12a6-197,0xc552e233afa72ef6ec98c491088b5951d7309aa9,0x240aa4dd2a095b06746578c3bdd2c6a321db2f22,0x00586aa6379d8a8dd692819d6c3e8eae12264b79eb4d896aea6ed5868c0f12a6,14985856
0x005875f580cd5f447145a2bf58e2f55f1dd85408b00c8a7df2dba904fc6dfd94-152,0x4306584e0b233ae9c1e6c154a9ff230fc2e06aa3,0x51e2a0356c6e61a117112694f62272448f09e558,0x005875f580cd5f447145a2bf58e2f55f1dd85408b00c8a7df2dba904fc6dfd94,15002169
0x005902b636a114e3881d85c84e104614a72c3631baa9145308f0d41583768ab8-52,0xd6a02bbcc789beca35b72bdf1092af64ce019193,0x5143b2f5e573be79aa5d96ae1367bfc6f095c4d9,0x005902b636a114e3881d85c84e104614a72c3631baa9145308f0d41583768ab8,15019524
0x00590b6e25d9fa533c87176003fe19a7afbccb4af9abe7d3b2748860fad1053d-83,0x7130374dff79344daf7408b5081c34c163079bb8,0xac50c806492453612181d7306bf9b4608637a988,0x00590b6e25d9fa533c87176003fe19a7afbccb4af9abe7d3b2748860fad1053d,14992829
0x005911000d70a0bbe791ae0aaadd6bb36eaaf3395ec6852fd5c912c367e56457-31,0x877f3bcb3c0ad49b64c404970d5671e00231b59c,0x33ef36f23e7bda1453f7cc5a5176a518219da6f8,0x005911000d70a0bbe791ae0aaadd6bb36eaaf3395ec6852fd5c912c367e56457,14992087
0x005935664a4f679a7830941c3ddb599502fc1eed323163ed0f0ffaec2cf94dbe-2,0xcdf4759dbfebac550ac256f73ef75295b03614a5,0xcc25c508e384fd805367b7bf96619c014b973725,0x005935664a4f679a7830941c3ddb599502fc1eed323163ed0f0ffaec2cf94dbe,14981124
0x005969c7cb4c662df54523d42594326ad362c092ed7447619fb660cdfb488b26-258,0x3df49db1609300ff87f50a3a36f8b49563cdddd2,0xd39ca1abcd249dca6b0de7872486df7888f50d62,0x005969c7cb4c662df54523d42594326ad362c092ed7447619fb660cdfb488b26,14987916
0x00596b84d1853e087f123ce5d12345abc0f8a2d7efd427ec0bd0dd4b5d9cdd5a-241,0x494c5fd56b3da8f9fc18a7a99351d0b9ca8df229,0x60629dfe81cd812df789c0e207f0db6f3be5613e,0x00596b84d1853e087f123ce5d12345abc0f8a2d7efd427ec0bd0dd4b5d9cdd5a,15012995
0x0059852f6c5735468269f6d6b4019458a965036938df46192e41a3380bda2855-237,0x10fced9a7c5d1ae7186d5e5912b73d47c1283d65,0xd858ef5be19a1b62787998e879cb7d137cba994f,0x0059852f6c5735468269f6d6b4019458a965036938df46192e41a3380bda2855,14980453
0x0059d94185e8a621dd676ce6c5bb3021388009f657768a4f683a86a13609fc96-70,0xebd7c0190a0fcc17f34f396e89870372c66d2901,0x0480c30efb74ea8ef70766781b7f2d08e26ffe13,0x0059d94185e8a621dd676ce6c5bb3021388009f657768a4f683a86a13609fc96,14997917
0x005a0f3a55c43636b912da41732d1ec48c2e8575cc1d65004d81bd1739df528a-232,0x97deb755f0ceb5d3308da19f2a39ebb142502660,0xd7b85ced7c58d873f91d0b27f4720f4ffe3cc656,0x005a0f3a55c43636b912da41732d1ec48c2e8575cc1d65004d81bd1739df528a,14997126
0x005a2b9cce7e64b9a92e30079d6dde7189cd0c486d9bd1d6a3073601fce2b75c-274,0x1d4463338edb2188031bf79dc5fa1dac366dc335,0x9331791f62000781dc4accf5fb505489a53691ca,0x005a2b9cce7e64b9a92e30079d6dde7189cd0c486d9bd1d6a3073601fce2b75c,14996318
0x005a388701ad9a5156b47cbd3e0ea8e69be45f8ea37d91618e037580bbc9ff59-110,0x26698f5357ede931f190fba4e4560423b491b4d6,0x5a62f1f58077a1e6e70588ea54d0c35be8c2fd6e,0x005a388701ad9a5156b47cbd3e0ea8e69be45f8ea37d91618e037580bbc9ff59,14974789
0x005a8303aab107c0a4c7ea42176683296d539a0d4a9beed06b9c9b0b278935be-41,0x3a76af6e807bd1c5e8de16dbb2bd6e0dec4a484e,0x3b13f9e3d99c33244da29a50f24ca2557a40246e,0x005a8303aab107c0a4c7ea42176683296d539a0d4a9beed06b9c9b0b278935be,15021905
0x005af3b8a0a8a2a8f8c99d15d08d7388445fe44960b24c965ffaaac155c35a76-144,0x3825a57aba958d8dce6a0e21f8b40c4d7eb01c42,0x4c6d7a574091ad5d5146e448861af554f5ee7695,0x005af3b8a0a8a2a8f8c99d15d08d7388445fe44960b24c965ffaaac155c35a76,15016959
0x005b16d198804ac7b77525a235a79ac8307258eeaecb32a19b61ec46f6a44255-85,0x4634aaa8a8948de732eb298f6bff3176697f7cc6,0x1a2c1a8ec147634b83f4a29042d67281434ff534,0x005b16d198804ac7b77525a235a79ac8307258eeaecb32a19b61ec46f6a44255,14999764
0x005b26e73ec1ab6f881e4eb664b23cfa4fb50937b92c3d91e4700b009efb6b0d-257,0x38a619c29d814dee469e1449d7fa8cbb216f7264,0x1269e6a15bfd5b57e16e28050ab41f955a4bfc18,0x005b26e73ec1ab6f881e4eb664b23cfa4fb50937b92c3d91e4700b009efb6b0d,14967556
0x005b5373b43f55e071feba97d62b896d54533db355b14cc6914070febc8c1948-210,0x71c872280b2255106645806845a58432f52e4298,0x6ac12dbdbe7b1df553100c6e95a72ef3bdd1c046,0x005b5373b43f55e071feba97d62b896d54533db355b14cc6914070febc8c1948,14986125
0x005b89461245f441e16956710956de3c0947649820cae11eeee9b2d1c77e11c7-60,0xaa65892eb4da02319675c902dd3264608003418b,0x4729ab3d0fae329755c4b1d15253518c8d2c001a,0x005b89461245f441e16956710956de3c0947649820cae11eeee9b2d1c77e11c7,15008881
0x005bd2191549b69ae3b02418c9b3a3153276225ca21d25575a69b02d3b812cd2-130,0x9aa9851eb948f1ae54388df486d45ee96fb90079,0x3c210f225e19bed15e31ccaa2a564497b90191f5,0x005bd2191549b69ae3b02418c9b3a3153276225ca21d25575a69b02d3b812cd2,15010130
0x005c647a11519bf4115f661d606901151b21dce73196d413295e886d808cf380-95,0x8f10ae3ffd993bfb0a71e58e1bb606439dd5b301,0x55313b424de97716c9dfc7f6f97dcaab0234274d,0x005c647a11519bf4115f661d606901151b21dce73196d413295e886d808cf380,14969909
0x005d3cecf060f0a06a185cea65bfd90dade055da77d5d04729110458c9621e15-121,0x0eebe3056ec1a405ae8d80c087050eaec87980b9,0x3caf0a5a689ebabbfa121b7aff34442ca51bdd25,0x005d3cecf060f0a06a185cea65bfd90dade055da77d5d04729110458c9621e15,15017251
0x005da0711bb84b8b6a56eeedebe205e55e07225b64b742992cfdf19155a9581c-234,0xdffb7e587780e72fe94c6ff323fb510eafb87376,0x28a2ba651fea4e0f0d850f77d39f6fdb51290204,0x005da0711bb84b8b6a56eeedebe205e55e07225b64b742992cfdf19155a9581c,14974579
0x005dd1967313fe4fda50a2a2b28361da3f5d7e8a0b422972239e410c98ac3b0b-161,0xf6dc36a9bae49327d12760471d7503d8c7c727ab,0x568f9908525c71f2e269e7c2f4b2bb6f3896f527,0x005dd1967313fe4fda50a2a2b28361da3f5d7e8a0b422972239e410c98ac3b0b,15018139
0x005e1be74a3895ce6a7a81c656627aa67463efe0e7538d444136f8ac5e287928-277,0x060e052c187034771fd4b517952ba818cf84fbad,0x005077e8c77ff72e3db880ea62712a6b82ffed6e,0x005e1be74a3895ce6a7a81c656627aa67463efe0e7538d444136f8ac5e287928,14985694
0x005e71a3e6484b36105f732facc5b41030fc5818e129b94e7c2e8027d42e5062-113,0x3ced583b66bedc4ff0ab75037826ce4038879a10,0xc4ed938caeb36008493aa2e327140a8a3324d193,0x005e71a3e6484b36105f732facc5b41030fc5818e129b94e7c2e8027d42e5062,14989664
0x005e9e26dc5c2e0b49e862727c4c633dd911ffc6e4b758182aaaa3edcb5abe15-124,0xaf9c01ccddb9ff92be4ac97939018313d924271b,0x92abcc1c6c89aafef31b44b46d9e2a4e27ffac16,0x005e9e26dc5c2e0b49e862727c4c633dd911ffc6e4b758182aaaa3edcb5abe15,15021584
